,ECG0
165385,0.089235186
165386,0.089232994
165387,0.092921703
165388,0.094765111
165389,0.098454021
165390,0.102143034
165391,0.098450549
165392,0.092912769
165393,0.102138301
165394,0.098446138
165395,0.100290286
165396,0.100289145
165397,0.089215714
165398,0.074451595
165399,0.061532993
165400,0.048614507
165401,0.055995547
165402,0.072603709
165403,0.091057392
165404,0.127965204
165405,0.198090351
165406,0.301432832
165407,0.423229446
165408,0.539489986
165409,0.644678251
165410,0.744330444
165411,0.829219563
165412,0.860592198
165413,0.84029375
165414,0.742488611
165415,0.578249187
165416,0.406628297
165417,0.257152352
165418,0.150120759
165419,0.08368812
165420,0.050472831
165421,0.037557091
165422,0.054167904
165423,0.092923667
165424,0.124297972
165425,0.137218417
165426,0.129839601
165427,0.11323393
165428,0.10585541
165429,0.109549443
165430,0.115089026
165431,0.111401756
165432,0.109560039
165433,0.105873073
165434,0.096650059
165435,0.096654201
165436,0.096658498
165437,0.09481755
165438,0.094822158
165439,0.089290722
165440,0.080068642
165441,0.083764524
165442,0.087460566
165443,0.089311367
165444,0.091162328
165445,0.083786448
165446,0.085637733
165447,0.089334581
165448,0.087495392
165449,0.085656366
165450,0.081972104
165451,0.08382421
165452,0.083831082
165453,0.085683522
165454,0.085690729
165455,0.089388905
165456,0.085705648
165457,0.083867962
165458,0.083875847
165459,0.087574704
165460,0.089428333
165461,0.091282135
165462,0.09313611
165463,0.091299458
165464,0.091308381
165465,0.093162881
165466,0.096862957
165467,0.09871781
165468,0.095036638
165469,0.093201045
165470,0.093211031
165471,0.098757399
165472,0.100613146
165473,0.108005275
165474,0.108015984
165475,0.109872275
165476,0.108037948
165477,0.113585407
165478,0.119133049
165479,0.124680876
165480,0.126538087
165481,0.126550083
165482,0.128407667
165483,0.137647039
165484,0.146886599
165485,0.156126347
165486,0.159830081
165487,0.157997803
165488,0.159856515
165489,0.167251619
165490,0.180183116
165491,0.187578601
165492,0.189438076
165493,0.191297742
165494,0.195003001
165495,0.206090055
165496,0.2116411
165497,0.219037738
165498,0.222743768
165499,0.222759191
165500,0.22831101
165501,0.233863022
165502,0.241260629
165503,0.248658431
165504,0.250520226
165505,0.250536814
165506,0.254244399
165507,0.259797579
165508,0.269041755
165509,0.269059122
165510,0.265385884
165511,0.269094443
165512,0.267266994
165513,0.270975942
165514,0.272839684
165515,0.27101282
165516,0.267340748
165517,0.25997807
165518,0.252615585
165519,0.248944095
165520,0.247118198
165521,0.239756293
165522,0.234239981
165523,0.225033059
165524,0.21767173
165525,0.214001394
165526,0.206640447
165527,0.19927969
165528,0.191919123
165529,0.180867945
165530,0.171662355
165531,0.169838557
165532,0.166169545
165533,0.162500721
165534,0.158832083
165535,0.15331823
165536,0.145959162
165537,0.145981881
165538,0.147850184
165539,0.147873269
165540,0.144205736
165541,0.138692984
165542,0.138716614
165543,0.138740425
165544,0.136919014
165545,0.135097782
165546,0.131431326
165547,0.13330125
165548,0.131480548
165549,0.133350823
165550,0.135221272
165551,0.133401094
165552,0.135271889
165553,0.131606655
165554,0.127941591
165555,0.133503701
165556,0.135375178
165557,0.133556022
165558,0.137273236
165559,0.131763613
165560,0.129944957
165561,0.137353468
165562,0.139225941
165563,0.141098577
165564,0.137435173
165565,0.131926529
165566,0.135645049
165567,0.135672926
165568,0.144927964
165569,0.143110756
165570,0.144984505
165571,0.14870381
165572,0.146887068
165573,0.14876128
165574,0.145099443
165575,0.14881936
165576,0.147003226
165577,0.148878043
165578,0.145216807
165579,0.150782722
165580,0.152657982
165581,0.156378789
165582,0.152718139
165583,0.149057633
165584,0.14539727
165585,0.149118652
165586,0.150994776
165587,0.152871039
165588,0.152902042
165589,0.151087783
165590,0.147428262
165591,0.147459678
165592,0.154872834
165593,0.149368321
165594,0.147554743
165595,0.151277501
165596,0.145773389
165597,0.147651011
165598,0.149528765
165599,0.149561248
165600,0.14590306
165601,0.144090402
165602,0.144123272
165603,0.14415627
165604,0.142343993
165605,0.142377243
165606,0.138719817
165607,0.140598717
165608,0.135096138
165609,0.136975284
165610,0.138854553
165611,0.137043142
165612,0.131541051
165613,0.129729881
165614,0.12607343
165615,0.133489502
165616,0.126142487
165617,0.129867994
165618,0.129902816
165619,0.126246954
165620,0.120745807
165621,0.126317179
165622,0.122661663
165623,0.128233265
165624,0.126423377
165625,0.122768203
165626,0.120958541
165627,0.117303592
165628,0.121030356
165629,0.121066431
165630,0.122948017
165631,0.117448112
165632,0.117484518
165633,0.121211835
165634,0.123093861
165635,0.124975995
165636,0.123167437
165637,0.126895189
165638,0.126932247
165639,0.132505615
165640,0.139924491
165641,0.147343473
165642,0.14922636
165643,0.145573152
165644,0.14376545
165645,0.145648655
165646,0.149377366
165647,0.151260781
165648,0.158680504
165649,0.155027927
165650,0.153220856
165651,0.15325929
165652,0.164370231
165653,0.164408872
165654,0.166293018
165655,0.158950265
165656,0.147916813
165657,0.147955869
165658,0.149840428
165659,0.146188888
165660,0.14069205
165661,0.137040716
165662,0.137080285
165663,0.146346959
165664,0.146386733
165665,0.151962811
165666,0.144621186
165667,0.135434263
165668,0.131783643
165669,0.129978526
165670,0.12817351
165671,0.124523196
165672,0.117182181
165673,0.111686668
165674,0.106191257
165675,0.106232149
165676,0.106273141
165677,0.102623434
165678,0.097128427
165679,0.097169723
165680,0.10090192
165681,0.097252616
165682,0.102830415
165683,0.102872114
165684,0.101068512
165685,0.095574209
165686,0.088234606
165687,0.093812907
165688,0.095700507
165689,0.101279008
165690,0.097630607
165691,0.092136904
165692,0.092179502
165693,0.097758402
165694,0.097801199
165695,0.097844096
165696,0.09419629
165697,0.092393983
165698,0.090591776
165699,0.090635066
165700,0.081451453
165701,0.063040934
165702,0.03724891
165703,0.029910989
165704,0.041027171
165705,0.065061254
165706,0.090940834
165707,0.137119917
165708,0.212825504
165709,0.325439198
165710,0.454661592
165711,0.583884081
165712,0.703879659
165713,0.799885124
165714,0.875591274
165715,0.910698703
165716,0.90336201
165717,0.838817989
165718,0.700458034
165719,0.50673615
165720,0.309323554
165721,0.15989146
165722,0.073203073
165723,0.038185989
165724,0.030849997
165725,0.045658897
165726,0.073385684
165727,0.106648755
165728,0.125148702
165729,0.123349322
165730,0.116013819
165731,0.108678394
165732,0.108724648
165733,0.103234776
165734,0.099590379
165735,0.101482257
165736,0.101528806
165737,0.097884625
165738,0.090549713
165739,0.08506027
165740,0.081416295
165741,0.085153988
165742,0.088891747
165743,0.088938768
165744,0.08714045
165745,0.085342194
165746,0.079853197
165747,0.08174586
165748,0.07994778
165749,0.081840556
165750,0.080042587
165751,0.07639927
165752,0.070910605
165753,0.074648993
165754,0.080232832
165755,0.078435116
165756,0.082173649
165757,0.078530626
165758,0.078578447
165759,0.082317113
165760,0.08605582
165761,0.084258366
165762,0.086151752
165763,0.086199775
165764,0.084402433
165765,0.088141329
165766,0.086344055
165767,0.090083016
165768,0.090131207
165769,0.088334026
165770,0.084691473
165771,0.08843055
165772,0.094015052
165773,0.097754178
165774,0.097802525
165775,0.097850893
165776,0.097899282
165777,0.10163849
165778,0.109068517
165779,0.109116957
165780,0.107320011
165781,0.11105928
165782,0.112953159
165783,0.122228652
165784,0.125967951
165785,0.131552658
165786,0.135291971
165787,0.142722089
165788,0.140925208
165789,0.152046132
165790,0.155785453
165791,0.159524774
165792,0.165109492
165793,0.170694205
165794,0.178124313
165795,0.187399814
165796,0.198520707
165797,0.202259987
165798,0.205999254
165799,0.211583908
165800,0.213477746
165801,0.222753168
165802,0.230183172
165803,0.235767754
165804,0.243197715
165805,0.24509145
165806,0.25067596
165807,0.259951245
165808,0.263690298
165809,0.267429321
165810,0.26932291
165811,0.274907266
165812,0.274955384
165813,0.280539665
165814,0.286123906
165815,0.282481102
165816,0.282529055
165817,0.278886161
165818,0.275243218
165819,0.275291027
165820,0.277184185
165821,0.269850285
165822,0.26436173
165823,0.258873116
165824,0.249693641
165825,0.246050306
165826,0.242406906
165827,0.235072638
165828,0.224047499
165829,0.21302229
165830,0.198306207
165831,0.196507852
165832,0.191018618
165833,0.185529304
165834,0.172658306
165835,0.167168825
165836,0.156143057
165837,0.158035003
165838,0.148854455
165839,0.147055415
165840,0.14341088
165841,0.137920845
165842,0.137966912
165843,0.136167476
165844,0.138058736
165845,0.138104489
165846,0.13445933
165847,0.132659461
165848,0.129014076
165849,0.132750178
165850,0.13464076
165851,0.127304219
165852,0.129194557
165853,0.127393968
165854,0.121902451
165855,0.131174008
165856,0.13306383
165857,0.131262717
165858,0.125770666
165859,0.127660078
165860,0.125858548
165861,0.129593076
165862,0.129636657
165863,0.133370892
165864,0.133414176
165865,0.131611907
165866,0.133500285
165867,0.131697705
165868,0.13727657
165869,0.135473672
165870,0.135516011
165871,0.137403587
165872,0.137445596
165873,0.139332836
165874,0.144910708
165875,0.141261403
165876,0.139457325
165877,0.141343872
165878,0.137694038
165879,0.141425627
165880,0.145157033
165881,0.147042855
165882,0.14339229
165883,0.141586938
165884,0.139781396
165885,0.147202667
165886,0.149087543
165887,0.150972225
165888,0.149165909
165889,0.141823195
165890,0.140016482
165891,0.143745771
165892,0.143784056
165893,0.147512939
165894,0.145705414
165895,0.145743084
165896,0.140244343
165897,0.143972396
165898,0.149545638
165899,0.147737066
165900,0.14408288
165901,0.142273879
165902,0.140464663
165903,0.140500629
165904,0.144227179
165905,0.138726506
165906,0.136916414
165907,0.133260699
165908,0.133295563
165909,0.135175604
165910,0.133364619
165911,0.131553408
165912,0.131587372
165913,0.126084906
165914,0.122427613
165915,0.129842495
165916,0.131720946
165917,0.131753765
165918,0.124404752
165919,0.122591708
165920,0.122623833
165921,0.124501126
165922,0.126378186
165923,0.124564211
165924,0.122750003
165925,0.117244758
165926,0.111739279
165927,0.12099677
165928,0.121027022
165929,0.121057039
165930,0.12293222
165931,0.113734763
165932,0.117454873
165933,0.119329347
165934,0.119358185
165935,0.123077587
165936,0.11572435
165937,0.112061679
165938,0.112089573
165939,0.115808032
165940,0.115835455
165941,0.123244246
165942,0.119580398
165943,0.112225515
165944,0.112252
165945,0.119659853
165946,0.123376673
165947,0.12709326
165948,0.127118813
165949,0.128989536
165950,0.136396229
165951,0.143802692
165952,0.143827323
165953,0.143851726
165954,0.142030499
165955,0.145745247
165956,0.147614368
165957,0.153174064
165958,0.155042735
165959,0.149529579
165960,0.151397803
165961,0.149575004
165962,0.156978987
165963,0.158846548
165964,0.160713891
165965,0.158890215
165966,0.149684721
165967,0.140479011
165968,0.13865469
165969,0.134984755
165970,0.138696212
165971,0.142407459
165972,0.144273096
165973,0.144293126
165974,0.138776748
165975,0.131414765
165976,0.131434181
165977,0.124071794
165978,0.122245408
165979,0.111191821
165980,0.103828839
165981,0.107538065
165982,0.109401697
165983,0.107574336
165984,0.103901384
165985,0.096537442
165986,0.091018715
165987,0.091036004
165988,0.100280113
165989,0.100297038
165990,0.096622981
165991,0.092948748
165992,0.092965139
165993,0.094826758
165994,0.100379005
165995,0.094858679
165996,0.094874386
165997,0.093044527
165998,0.089369102
165999,0.091229717
166000,0.093090172
166001,0.09864127
166002,0.094965209
166003,0.094979794
166004,0.085767225
166005,0.089472309
166006,0.096868046
166007,0.100572837
166008,0.093205079
166009,0.078455578
166010,0.056324334
166011,0.039729154
166012,0.036051643
166013,0.048982603
166014,0.071140435
166015,0.093298137
166016,0.135755118
166017,0.216965387
166018,0.344310546
166019,0.484573389
166020,0.610072907
166021,0.717118302
166022,0.814936579
166023,0.883228333
166024,0.90538496
166025,0.861107057
166026,0.735631421
166027,0.547412058
166028,0.344429387
166029,0.178354626
166030,0.084250388
166031,0.049198871
166032,0.041828265
166033,0.04922077
166034,0.069530987
166035,0.106449717
166036,0.132295955
166037,0.134151897
166038,0.115708347
166039,0.106491716
166040,0.106502006
166041,0.104666815
166042,0.108367746
166043,0.1102232
166044,0.102851575
166045,0.091789076
166046,0.086262706
166047,0.088117868
166048,0.088127561
166049,0.086291786
166050,0.084455946
166051,0.080774642
166052,0.078938677
166053,0.078948052
166054,0.082648169
166055,0.08634823
166056,0.086357434
166057,0.080830383
166058,0.07530328
166059,0.080848531
166060,0.082702931
166061,0.086402686
166062,0.084566193
166063,0.082729657
166064,0.079047678
166065,0.082747262
166066,0.086446807
166067,0.080919312
166068,0.084618785
166069,0.082782023
166070,0.08463603
166071,0.086490007
166072,0.086498555
166073,0.092043277
166074,0.090206372
166075,0.088369443
166076,0.090223294
166077,0.092077124
166078,0.097621737
166079,0.097630131
166080,0.095793109
166081,0.099492275
166082,0.095809826
166083,0.093972767
166084,0.103208103
166085,0.10875263
166086,0.112451751
166087,0.110614666
166088,0.11246838
166089,0.118012893
166090,0.121712006
166091,0.125411121
166092,0.125419438
166093,0.127273161
166094,0.132817692
166095,0.142053031
166096,0.149442979
166097,0.149451335
166098,0.156841306
166099,0.16238589
166100,0.164239687
166101,0.177165904
166102,0.190092139
166103,0.193791389
166104,0.195645259
166105,0.201189951
166106,0.206734666
166107,0.215970205
166108,0.22705117
166109,0.236286761
166110,0.234449975
166111,0.236304018
166112,0.240003491
166113,0.254775397
166114,0.260320332
166115,0.2677107
166116,0.271410299
166117,0.271419131
166118,0.271427998
166119,0.278818502
166120,0.282518242
166121,0.286218018
166122,0.288072432
166123,0.286236083
166124,0.288090573
166125,0.291790504
166126,0.295490475
166127,0.289963484
166128,0.286281934
166129,0.280755026
166130,0.273382758
166131,0.273392135
166132,0.269710754
166133,0.264184014
166134,0.253121116
166135,0.242058262
166136,0.230995451
166137,0.225468885
166138,0.223633165
166139,0.212570485
166140,0.20150785
166141,0.192290658
166142,0.184918912
166143,0.181238011
166144,0.175711753
166145,0.170185538
166146,0.164659368
166147,0.15728784
166148,0.149916356
166149,0.146235716
166150,0.153627523
166151,0.149946969
166152,0.148111858
166153,0.137049786
166154,0.13706016
166155,0.140761376
166156,0.140771833
166157,0.14078233
166158,0.135256666
166159,0.135267244
166160,0.133432461
166161,0.135288519
166162,0.138990016
166163,0.137155349
166164,0.13532072
166165,0.133486129
166166,0.131651574
166167,0.133507858
166168,0.139054978
166169,0.140911332
166170,0.137231519
166171,0.137242542
166172,0.133562797
166173,0.139110089
166174,0.142812012
166175,0.142823166
166176,0.140988951
166177,0.137309366
166178,0.141011414
166179,0.142868091
166180,0.146570197
166181,0.14473613
166182,0.142902091
166183,0.142913479
166184,0.142924894
166185,0.150317938
166186,0.150329404
166187,0.154031697
166188,0.14850701
166189,0.144827748
166190,0.14483931
166191,0.144850894
166192,0.152244102
166193,0.150410328
166194,0.148576575
166195,0.150433642
166196,0.148599928
166197,0.150457034
166198,0.150468758
166199,0.152325899
166200,0.152337657
166201,0.14865863
166202,0.14682502
166203,0.143146024
166204,0.145003245
166205,0.150551282
166206,0.145026929
166207,0.14319339
166208,0.145050665
166209,0.143217151
166210,0.14322905
166211,0.141395559
166212,0.143252881
166213,0.13588321
166214,0.13220435
166215,0.135907102
166216,0.139609863
166217,0.132240229
166218,0.135943008
166219,0.134109592
166220,0.132276185
166221,0.132288185
166222,0.130454792
166223,0.134157607
166224,0.132324228
166225,0.124954652
166226,0.123121285
166227,0.128669525
166228,0.126836168
166229,0.128693619
166230,0.125014872
166231,0.123181531
166232,0.121348195
166233,0.121360264
166234,0.125063139
166235,0.121384416
166236,0.121396499
166237,0.121408586
166238,0.115884476
166239,0.119587373
166240,0.121444874
166241,0.121456978
166242,0.117778286
166243,0.123326601
166244,0.112266316
166245,0.117814641
166246,0.117826768
166247,0.119684302
166248,0.119696439
166249,0.116017781
166250,0.11602993
166251,0.112351283
166252,0.121590446
166253,0.128984215
166254,0.123460186
166255,0.123472366
166256,0.125329954
166257,0.12903295
166258,0.140117555
166259,0.145665968
166260,0.147523587
166261,0.147535815
166262,0.145702652
166263,0.1475603
166264,0.153108759
166265,0.153121028
166266,0.154978708
166267,0.153145599
166268,0.155003303
166269,0.160551821
166270,0.15871875
166271,0.160576495
166272,0.158743452
166273,0.160601226
166274,0.158768215
166275,0.162471422
166276,0.156947642
166277,0.156960082
166278,0.149590938
166279,0.138531012
166280,0.138543509
166281,0.134865225
166282,0.138568565
166283,0.144117327
166284,0.147820711
166285,0.145987916
166286,0.144155145
166287,0.140476999
166288,0.140489679
166289,0.133120784
166290,0.122061114
166291,0.122073876
166292,0.122086666
166293,0.122099486
166294,0.120266936
166295,0.112898215
166296,0.111065729
166297,0.107387874
166298,0.101864653
166299,0.105568469
166300,0.107426921
166301,0.103749207
166302,0.10191693
166303,0.096393891
166304,0.092716292
166305,0.098265735
166306,0.101969819
166307,0.101983143
166308,0.10199651
166309,0.092782917
166310,0.090950971
166311,0.096500673
166312,0.10020502
166313,0.100218613
166314,0.098386854
166315,0.098400544
166316,0.092878081
166317,0.091046471
166318,0.098441915
166319,0.10030121
166320,0.096624355
166321,0.092947555
166322,0.09111621
166323,0.092975722
166324,0.09483529
166325,0.087467912
166326,0.061646586
166327,0.03951612
166328,0.026612717
166329,0.039544981
166330,0.059858909
166331,0.089399901
166332,0.122631756
166333,0.194617087
166334,0.303510492
166335,0.441930371
166336,0.571123311
166337,0.700316315
166338,0.811055379
166339,0.8922681
166340,0.929191272
166341,0.919979496
166342,0.846178766
166343,0.691180477
166344,0.482665639
166345,0.288914073
166346,0.150524592
166347,0.0767242
166348,0.050904291
166349,0.052765459
166350,0.056472096
166351,0.080478208
166352,0.110020589
166353,0.130336037
166354,0.132197546
166355,0.119295919
166356,0.110085161
166357,0.106410673
166358,0.100890852
166359,0.100907301
166360,0.102769218
166361,0.104631202
166362,0.09726625
166363,0.093592167
166364,0.08991815
166365,0.091780402
166366,0.089951918
166367,0.089968902
166368,0.082604348
166369,0.082621462
166370,0.080793241
166371,0.080810485
166372,0.082673194
166373,0.078999765
166374,0.084553403
166375,0.073498499
166376,0.079052264
166377,0.08276069
166378,0.082778377
166379,0.082796126
166380,0.079123135
166381,0.079141007
166382,0.077313538
166383,0.081022331
166384,0.086576585
166385,0.088440096
166386,0.082922064
166387,0.081094891
166388,0.077422376
166389,0.084822321
166390,0.090376923
166391,0.088549979
166392,0.08672309
166393,0.088587059
166394,0.090451081
166395,0.094160559
166396,0.099715492
166397,0.096043474
166398,0.101598512
166399,0.094235798
166400,0.094254739
166401,0.099809931
166402,0.105365175
166403,0.109075067
166404,0.110939608
166405,0.109113396
166406,0.114668835
166407,0.11837892
166408,0.127625253
166409,0.127644629
166410,0.131354852
166411,0.133219719
166412,0.13877543
166413,0.149867386
166414,0.153577782
166415,0.155442819
166416,0.157307897
166417,0.162863815
166418,0.172110573
166419,0.18320277
166420,0.192449604
166421,0.199851074
166422,0.203561777
166423,0.210963316
166424,0.212828687
166425,0.220230292
166426,0.229477328
166427,0.235033594
166428,0.24243529
166429,0.242455411
166430,0.249857161
166431,0.259104338
166432,0.262815338
166433,0.26468096
166434,0.264701204
166435,0.272103071
166436,0.273968756
166437,0.27952526
166438,0.28139098
166439,0.286947516
166440,0.283277063
166441,0.283297424
166442,0.277781594
166443,0.281492776
166444,0.281513165
166445,0.27968816
166446,0.274172358
166447,0.264965758
166448,0.259449961
166449,0.253934164
166450,0.252109165
166451,0.242902561
166452,0.23185055
166453,0.224489333
166454,0.215282707
166455,0.20792147
166456,0.20056022
166457,0.196889757
166458,0.183992274
166459,0.171094772
166460,0.161888051
166461,0.163753711
166462,0.160083145
166463,0.160103354
166464,0.149051131
166465,0.14722588
166466,0.141709795
166467,0.143575278
166468,0.143595324
166469,0.141769931
166470,0.136253695
166471,0.134428218
166472,0.127066494
166473,0.132622527
166474,0.13633311
166475,0.13450744
166476,0.134527117
166477,0.129010537
166478,0.130875501
166479,0.130895005
166480,0.132759847
166481,0.134624625
166482,0.127262333
166483,0.127281575
166484,0.129146148
166485,0.129165247
166486,0.134720472
166487,0.134739419
166488,0.134758286
166489,0.136622473
166490,0.129259574
166491,0.132968992
166492,0.136678322
166493,0.136696762
166494,0.142251311
166495,0.140424164
166496,0.13490612
166497,0.144151182
166498,0.142323741
166499,0.146032398
166500,0.14420475
166501,0.142376996
166502,0.142394534
166503,0.149793563
166504,0.149810878
166505,0.15167348
166506,0.149845163
166507,0.146171328
166508,0.142497373
166509,0.149895699
166510,0.149912299
166511,0.153619575
166512,0.14994512
166513,0.146270535
166514,0.146286621
166515,0.138920971
166516,0.142627589
166517,0.148179471
166518,0.144504212
166519,0.148210415
166520,0.140844072
166521,0.14454999
166522,0.144564961
166523,0.142734384
166524,0.14459446
166525,0.140918185
166526,0.140932558
166527,0.14279218
166528,0.142806246
166529,0.137283954
166530,0.139143106
166531,0.1410021
166532,0.13363393
166533,0.137338002
166534,0.13735111
166535,0.133673252
166536,0.131840628
166537,0.130007838
166538,0.130020279
166539,0.131877952
166540,0.133735454
166541,0.130056583
166542,0.128222939
166543,0.12269832
166544,0.119018927
166545,0.120875559
166546,0.120886613
166547,0.12274289
166548,0.119062786
166549,0.120918704
166550,0.120929041
166551,0.124629998
166552,0.12463997
166553,0.12280436
166554,0.120968565
166555,0.120977986
166556,0.11360562
166557,0.119150873
166558,0.122850538
166559,0.124704616
166560,0.119176903
166561,0.117339804
166562,0.113657116
166563,0.113665041
166564,0.115518177
166565,0.119216523
166566,0.117378478
166567,0.119231044
166568,0.111856417
166569,0.117399403
166570,0.124787599
166571,0.126639402
166572,0.122954812
166573,0.124806233
166574,0.126657462
166575,0.132199302
166576,0.13958635
166577,0.145127807
166578,0.145132871
166579,0.143292343
166580,0.141451624
166581,0.146992317
166582,0.150687419
166583,0.148846129
166584,0.15254085
166585,0.156235381
166586,0.152548121
166587,0.152551473
166588,0.158090837
166589,0.158093812
166590,0.159941999
166591,0.158099198
166592,0.150720008
166593,0.150722234
166594,0.148878873
166595,0.147035327
166596,0.141500795
166597,0.128584476
166598,0.130431179
166599,0.1359685
166600,0.141505639
166601,0.145197196
166602,0.145197772
166603,0.141507366
166604,0.13597138
166605,0.134126018
166606,0.130435077
166607,0.12674396
166608,0.119361866
166609,0.111979598
166610,0.115669559
166611,0.113823145
166612,0.117512762
166613,0.117511406
166614,0.11381908
166615,0.110126584
166616,0.106433921
166617,0.104586491
166618,0.100893496
166619,0.104581938
166620,0.099043214
166621,0.097195128
166622,0.093501481
166623,0.091653075
166624,0.100876913
166625,0.099028191
166626,0.095333911
166627,0.097175678
166628,0.09717189
166629,0.102704152
166630,0.10270006
166631,0.104541219
166632,0.099000626
166633,0.097150687
166634,0.095300602
166635,0.098986573
166636,0.100827
166637,0.100821883
166638,0.098971225
166639,0.095275026
166640,0.09526949
166641,0.097109217
166642,0.091567205
166643,0.078643456
166644,0.05649257
166645,0.045413956
166646,0.049098415
166647,0.073082151
166648,0.10260196
166649,0.139503244
166650,0.211467013
166651,0.316647867
166652,0.438437203
166653,0.560226416
166654,0.680170107
166655,0.779814271
166656,0.849931906
166657,0.888677612
166658,0.868370383
166659,0.785319417
166660,0.633988514
166661,0.440213283
166662,0.274118947
166663,0.143087111
166664,0.065571779
166665,0.039727554
166666,0.036028026
166667,0.050782395
166668,0.085836062
166669,0.117198821
166670,0.124571265
166671,0.122716601
166672,0.11532563
166673,0.111625356
166674,0.106079578
166675,0.106069899
166676,0.104214717
166677,0.109741036
166678,0.107885653
166679,0.104184768
166680,0.098638384
166681,0.093091901
166682,0.089390721
166683,0.093071046
166684,0.091215072
166685,0.098586005
166686,0.093039039
166687,0.089337379
166688,0.087481025
166689,0.089315378
166690,0.09484044
166691,0.094829208
166692,0.091127083
166693,0.089270268
166694,0.083722561
166695,0.091092568
166696,0.094771685
166697,0.094759912
166698,0.094748051
166699,0.091045301
166700,0.089187865
166701,0.091021144
166702,0.096545139
166703,0.096532846
166704,0.10021127
166705,0.094662607
166706,0.092804662
166707,0.096482836
166708,0.098315527
166709,0.101993537
166710,0.096444462
166711,0.094586109
166712,0.090882274
166713,0.100096165
166714,0.107464576
166715,0.109296706
166716,0.105592558
166717,0.105579132
166718,0.105565631
166719,0.112933655
166720,0.120301603
166721,0.122133275
166722,0.123964871
166723,0.125796394
166724,0.125782442
166725,0.134995419
166726,0.146053724
166727,0.153421156
166728,0.149716112
166729,0.153392599
166730,0.155223614
166731,0.16074536
166732,0.175494038
166733,0.181015643
166734,0.186537178
166735,0.190213243
166736,0.192043839
166737,0.201255969
166738,0.214158831
166739,0.217834622
166740,0.221510345
166741,0.2233406
166742,0.228861589
166743,0.23438251
166744,0.243594166
166745,0.249114953
166746,0.24540867
166747,0.247238523
166748,0.25275911
166749,0.258279631
166750,0.263800085
166751,0.269320472
166752,0.274840793
166753,0.265597843
166754,0.26742723
166755,0.272947351
166756,0.271085803
166757,0.27291499
166758,0.265517106
166759,0.261809957
166760,0.252566539
166761,0.250704655
166762,0.245151902
166763,0.241444482
166764,0.230355392
166765,0.222957034
166766,0.215558607
166767,0.210005512
166768,0.206297748
166769,0.197053712
166770,0.189655007
166771,0.174874628
166772,0.169321182
166773,0.171149267
166774,0.169286478
166775,0.161887416
166776,0.156333681
166777,0.150779874
166778,0.150762194
166779,0.14705364
166780,0.145190411
166781,0.135945504
166782,0.139618327
166783,0.13406407
166784,0.134045938
166785,0.132182329
166786,0.135854843
166787,0.14137268
166788,0.137663435
166789,0.135799512
166790,0.130244707
166791,0.132071425
166792,0.126516459
166793,0.133879216
166794,0.135705689
166795,0.131995877
166796,0.141203787
166797,0.139339209
166798,0.133783746
166799,0.139300602
166800,0.139281171
166801,0.135570853
166802,0.133705849
166803,0.133686158
166804,0.139202583
166805,0.144718919
166806,0.141008164
166807,0.144678923
166808,0.142813391
166809,0.140947769
166810,0.148309059
166811,0.148288657
166812,0.142731962
166813,0.146402178
166814,0.1445361
166815,0.148206132
166816,0.14818527
166817,0.144473513
166818,0.148143266
166819,0.148122123
166820,0.144410085
166821,0.146234154
166822,0.149903528
166823,0.146191206
166824,0.15170579
166825,0.151684077
166826,0.149816868
166827,0.151640364
166828,0.151618362
166829,0.147905463
166830,0.149728668
166831,0.147860976
166832,0.144147785
166833,0.149661501
166834,0.149638917
166835,0.147770835
166836,0.149593457
166837,0.144034378
166838,0.142166004
166839,0.143988332
166840,0.142119762
166841,0.138405694
166842,0.14022773
166843,0.134668066
166844,0.134644507
166845,0.13462085
166846,0.136442496
166847,0.136418646
166848,0.134549297
166849,0.132679853
166850,0.130810312
166851,0.136322277
166852,0.139988746
166853,0.138118918
166854,0.134403594
166855,0.130688176
166856,0.125127263
166857,0.126947858
166858,0.12876836
166859,0.126897967
166860,0.128718284
166861,0.123156906
166862,0.123131638
166863,0.121260879
166864,0.11939003
166865,0.119364492
166866,0.123029667
166867,0.11562235
166868,0.119287348
166869,0.119261459
166870,0.121080885
166871,0.121054825
166872,0.11918328
166873,0.119157052
166874,0.11543994
166875,0.119104349
166876,0.122768678
166877,0.120896725
166878,0.120870093
166879,0.118997984
166880,0.120816599
166881,0.124480539
166882,0.129989805
166883,0.133653597
166884,0.135471917
166885,0.137290165
166886,0.139108344
166887,0.142771855
166888,0.144589898
166889,0.146407874
166890,0.144534985
166891,0.144507433
166892,0.151861422
166893,0.155524548
166894,0.155496814
166895,0.155469023
166896,0.153595774
166897,0.155413272
166898,0.159076116
166899,0.160893509
166900,0.162710851
166901,0.155301141
166902,0.149736785
166903,0.140481582
166904,0.136762536
166905,0.13673425
166906,0.133015121
166907,0.138522957
166908,0.144030756
166909,0.142156916
166910,0.140283043
166911,0.140254538
166912,0.142071403
166913,0.134661238
166914,0.127251045
166915,0.117995427
166916,0.112430587
166917,0.11793813
166918,0.116064051
166919,0.114189955
166920,0.110470443
166921,0.104905516
166922,0.10487678
166923,0.103002634
166924,0.104819281
166925,0.102945122
166926,0.099225558
166927,0.097351393
166928,0.095477228
166929,0.097293867
166930,0.100955911
166931,0.097236359
166932,0.097207617
166933,0.093488084
166934,0.091613965
166935,0.100812263
166936,0.104474377
166937,0.104445708
166938,0.100726259
166939,0.093316032
